ds,yhat,yhat_lower,yhat_upper
2021-10-01,119.49750206286032,-106.69446362994917,329.17519046221526
2021-11-01,241.46114289987025,22.539194091027397,476.47336410608693
2021-12-01,165.72613819868795,-46.94463527941998,367.6788742158017
2022-01-01,97.86807724594824,-118.23210804898575,312.65540736584126
2022-02-01,239.10508373600558,20.55338439442904,450.6565578025682
2022-04-01,161.68088850630934,-63.14624718800799,375.1279789601113
2022-05-01,130.56546381009787,-89.04435485114679,335.893040929444
2022-06-01,171.8761841087741,-35.95786411062449,392.0279922370605
2022-08-01,295.9519097158102,77.39030658663408,519.1752155448896
2022-10-01,114.1343416339039,-121.51995018217991,340.79848474761064
2022-12-01,248.89010747318525,33.405044542091645,457.5811316736064
2023-02-01,190.84308874322306,-24.934688000582558,414.8000882294436
2023-05-01,183.7820782335076,-36.34583751725322,400.2692208000763
2023-06-01,187.01492923179487,-12.047536630680131,409.7307346811023
2023-09-01,-13.10100071185461,-231.87512845577788,214.88848637054787
2023-10-01,112.30938594046937,-94.70326674191828,346.0815147915903
2023-11-01,373.25346999480615,159.80275579506352,598.1634757675992
2023-12-01,330.2231676812198,111.02309531355978,550.2548468094559
2024-02-01,142.70175357809268,-83.22522450833596,365.5126612134387
2024-03-01,236.71365434770507,8.073504569292812,438.67460208491076
2024-04-01,251.66741224705856,35.41554739982837,451.5877891827563
2024-06-01,130.85625519605995,-93.88624531374629,346.99593539727226
2024-08-01,73.09818218934672,-145.3428729240796,282.42303159917395
2024-09-01,516.4340574367573,299.42305250734546,742.1024454155705
2024-11-01,169.63667476246684,-38.62000880449208,381.1161819434076
2024-12-01,72.18666779093871,-158.5928911421674,297.87425594484256
2025-02-01,278.77108727444534,85.31587247145882,496.12661579333104
2025-03-01,254.83582942615107,41.81746551696565,479.399000495071
2025-04-01,201.92132423531314,-16.13396067122713,424.0151940110973
2025-05-01,69.59275540095379,-146.6305121815032,288.3356648126142
2025-06-01,147.37664695553903,-87.3141249797784,368.86976046623926
2025-08-01,181.3889354661436,-35.08475819738867,411.5798648364447
2025-09-01,338.3770384611633,118.33244087484822,553.2809661813204
